x,y,z
0.530808,-1.36046,0.385358
0.519122,-1.29806,0.308485
0.517193,-1.32953,0.20247
0.523017,-1.39566,0.162853
-0.121576,-1.63367,0.630946
-0.11942,-1.63405,0.58358
-0.116925,-1.63317,0.536494
-0.114091,-1.63107,0.489725
-0.107498,-1.6395,0.307602
-0.100807,-1.632,0.217027
-0.0982803,-1.63137,0.17194
-0.0180501,-0.471778,0.339572
-0.0101981,-0.474636,0.27399
-0.00152025,-0.469492,0.241764
-0.616175,-0.552351,0.304872
-0.88988,-0.729112,0.246838
-0.852822,-0.71422,0.210155
-0.822806,-0.703264,0.175063
3.67027,-0.0993419,0.15494
1.77694,-0.0242301,0.243161
1.69447,-0.00348705,0.347699
2.7647,-1.07397,0.151755
3.45089,-1.37307,0.214246
3.45508,-1.3628,0.302891
3.4571,-1.35162,0.391504
3.4661,-1.34352,0.480712
3.46847,-1.32042,0.658939
3.30989,-1.2407,0.722761
2.2377,-1.93592,0.19934
2.23327,-1.92662,0.270683
2.23443,-1.9232,0.341848
1.17598,-0.82108,0.44372
1.13803,-1.8476,0.176937
1.12233,-1.83874,0.38955
1.11795,-1.83565,0.442458
1.113,-1.83128,0.495229
1.11502,-1.84393,0.550833
1.10597,-1.83776,0.65841
1.09876,-1.82818,0.711034
1.09791,-1.83437,0.768146
0.383634,-0.484236,0.158611
0.422658,-1.53247,0.232428
0.416529,-1.53249,0.273005
0.41032,-1.53143,0.313558
0.393534,-1.60017,0.444504
0.38251,-1.71383,0.551063
0.375259,-1.71418,0.597966
0.367916,-1.71421,0.645304
0.358908,-1.5135,0.641294
-0.250209,-1.63216,0.158497
-0.258162,-1.62028,0.203703
-0.216532,-1.44658,0.288051
-0.218406,-1.42264,0.327162
-0.227043,-1.41636,0.366791
-0.239032,-1.4183,0.407382
-0.250734,-1.41913,0.448361
-0.292011,-1.48986,0.501831
0.0736974,-0.60838,0.369729
0.101646,-0.532444,0.371106
-1.07318,-1.46025,0.195564
-1.00401,-1.36377,0.246576
-0.573925,-0.903894,0.277693
-0.567492,-0.881682,0.309397
-0.552409,-0.851418,0.33926
-0.54912,-0.818404,0.399489
-0.752083,-0.473609,0.162485
-1.61865,-0.850336,0.154324
-1.66391,-0.848109,0.206787
-1.04426,-0.545871,0.291918
2.86159,0.51355,0.156331
1.67431,-0.18869,0.395411
1.8475,-0.272247,0.265043
2.73835,-0.477695,0.218674
2.45461,-0.435697,0.168007
3.32567,-1.78176,0.933654
3.32616,-1.81214,0.84554
3.3246,-1.84123,0.757008
2.97945,-1.67616,0.540653
2.91614,-1.66092,0.456639
1.21236,-0.57551,0.182464
0.898528,-0.705589,0.475041
0.891692,-0.711725,0.425597
0.890581,-0.71794,0.401908
0.87386,-0.716987,0.328365
0.83833,-0.686585,0.256884
0.83686,-0.699018,0.211852
0.839324,-0.717856,0.164989
0.799803,-1.78551,0.746953
0.794221,-1.77976,0.693132
0.790617,-1.78201,0.64211
0.786744,-1.7829,0.591325
0.780608,-1.77377,0.539395
0.737047,-1.60089,0.466121
0.700309,-1.45454,0.405574
0.702273,-1.47733,0.3671
0.697675,-1.47091,0.325997
0.693122,-1.46439,0.285386
0.690326,-1.46559,0.245226
0.683106,-1.44622,0.205566
0.679974,-1.44535,0.165952
0.0727373,-1.66636,0.654996
0.0721955,-1.67662,0.609662
0.075029,-1.67413,0.515171
0.0767647,-1.67098,0.468407
0.0792338,-1.67083,0.376781
0.0825711,-1.66591,0.285841
-0.0285937,-0.595803,0.369808
-0.120969,-0.748252,0.375653
-0.613659,-1.54969,0.461112
-0.606443,-1.54834,0.411719
-0.603771,-1.55436,0.363371
-0.595233,-1.55076,0.314566
-0.591215,-1.55459,0.266355
-0.586516,-1.55735,0.218132
-0.581135,-1.55902,0.169933
0.0255275,-0.546507,0.182958
-0.660681,-0.704002,0.301124
-1.52186,-1.34458,0.228093
-1.01621,-0.985923,0.188397
-1.87934,-0.57555,0.17133
1.95529,0.107904,0.17431
1.95618,0.115481,0.215681
1.95597,0.122987,0.257075
3.50654,-1.0841,0.17695
3.48279,-1.06312,0.263747
3.49461,-1.05464,0.350235
3.50426,-1.04539,0.437177
3.51172,-1.03534,0.524512
3.37126,-0.964027,0.67875
1.3725,-1.86451,0.175491
1.37617,-1.87512,0.231928
1.36964,-1.86682,0.288498
1.36709,-1.86604,0.344976
1.35912,-1.85517,0.40066
1.35513,-1.85182,0.456699
1.35972,-1.86472,0.515089
1.35842,-1.86662,0.572675
1.37934,-1.91068,0.639338
1.11196,-1.40806,0.58141
1.34222,-1.84948,0.742833
0.516404,-1.33051,0.171723
0.529685,-1.48941,0.203178
0.502589,-1.34363,0.279241
0.492921,-1.35095,0.351948
0.498647,-1.46505,0.400197
0.518586,-1.74248,0.47591
0.511152,-1.7365,0.522181
0.490533,-1.57543,0.540011
0.485814,-1.59604,0.587817
0.491037,-1.74912,0.66871
0.44922,-1.27431,0.591869
0.266906,-0.379438,0.164158
0.236846,-0.504139,0.15445
-0.0930285,-1.65448,0.274784
-0.103193,-1.65035,0.319408
-0.0770256,-1.4432,0.429345
-0.084962,-1.4354,0.468579
-0.0954915,-1.43601,0.509351
-0.105814,-1.43548,0.550442
-0.112936,-1.4245,0.589624
0.0974202,-0.325598,0.174038
0.0666227,-0.354762,0.19228
-0.764132,-1.40367,0.188068
-0.71578,-1.31809,0.234163
-0.714916,-1.29409,0.276894
-0.725112,-1.28406,0.31949
-0.740316,-1.28002,0.36265
-0.768376,-1.29089,0.408145
-0.948214,-1.47723,0.482896
-0.963219,-1.46859,0.534031
-0.513264,-0.467422,0.169651
-0.527983,-0.464894,0.193958
-0.516002,-0.447271,0.219519
2.50702,0.681108,0.188354
1.66332,-0.0330319,0.3722
1.82231,-0.0953054,0.243247
2.14273,-0.141621,0.198772
2.11056,-0.154224,0.156132
3.32707,-1.37897,0.865396
3.43367,-1.48865,0.715565
3.42729,-1.54389,0.542513
3.42978,-1.5745,0.456246
2.75541,-1.26472,0.273752
3.41478,-1.65482,0.193884
1.17796,-0.867011,0.485276
1.09194,-0.788224,0.404241
1.10941,-0.817427,0.379417
1.41478,-1.21082,0.311229
2.00394,-1.93699,0.28244
1.34626,-1.15357,0.228242
1.32758,-1.14304,0.18923
1.26478,-1.07705,0.155649
0.57508,-0.583434,0.426072
0.251858,-1.70432,0.636507
0.253199,-1.70369,0.541154
0.102915,-0.499173,0.358663
0.0993132,-0.513986,0.328514
0.096967,-0.526567,0.297035
0.0853367,-0.567194,0.230352
0.0706155,-0.602539,0.210813
-0.0148334,-0.787915,0.175887
-0.625143,-0.804352,0.357371
-0.623204,-0.810329,0.323607
-0.646796,-0.846006,0.256145
-0.784981,-0.98327,0.177289
-1.71665,-0.722825,0.204117
3.78142,0.551474,0.240738
3.7878,0.569607,0.330001
1.90218,-0.360054,0.210145
1.67613,-0.291301,0.286034
1.63818,-0.276678,0.31893
1.72049,-0.285706,0.395857
3.45512,-0.682271,0.666474
0.815137,-0.663343,0.160609
0.784157,-0.615749,0.187148
0.784549,-0.618064,0.227846
0.784287,-0.61856,0.248223
0.762798,-0.585718,0.267618
0.751267,-0.568489,0.28593
0.795657,-0.640489,0.332613
0.818066,-0.678227,0.382331
0.839383,-0.715917,0.461918
0.840764,-0.719479,0.487746
0.699429,-1.44611,0.18137
0.694735,-1.4484,0.221039
0.689778,-1.44967,0.260723
0.684565,-1.44993,0.300395
0.679102,-1.44916,0.340028
0.675402,-1.45713,0.380456
0.729183,-1.75042,0.45423
0.727518,-1.77495,0.505832
0.72157,-1.77869,0.555532
0.713433,-1.77147,0.603639
0.708455,-1.78124,0.655579
0.699736,-1.77143,0.703642
0.692483,-1.76986,0.754042
0.107684,-1.68543,0.164332
0.0865052,-1.68409,0.253743
0.0761504,-1.68162,0.298447
0.0346468,-1.66956,0.477854
0.00307792,-1.65885,0.614513
0.0294706,-1.48814,0.620181
0.106385,-0.40207,0.228102
0.0884562,-0.41495,0.254311
0.0707391,-0.42618,0.28249
0.0429208,-0.45138,0.314688
-0.932108,-0.911228,0.196983
-0.814237,-0.807613,0.237741
-0.643328,-0.655896,0.299895
-0.616342,-0.623459,0.327579
1.78172,0.0633539,0.345704
1.99085,0.0356343,0.280968
1.86403,0.0230396,0.241795
2.04901,0.00436425,0.20002
3.35052,-1.1105,0.854713
3.35446,-1.13925,0.774587
3.47277,-1.21482,0.71158
3.46209,-1.26664,0.542584
3.4577,-1.29284,0.45836
3.45121,-1.31809,0.373979
3.44261,-1.34235,0.2895
2.94126,-1.13783,0.211842
2.49613,-0.950785,0.159135
1.13319,-0.644634,0.506367
1.12668,-0.646548,0.47792
1.12634,-0.662119,0.425479
1.12542,-0.669163,0.399064
2.24697,-1.83956,0.361207
2.24524,-1.85811,0.29316
2.2422,-1.87539,0.224559
2.14263,-1.79159,0.160218
0.921473,-1.15625,0.615408
0.910111,-1.13945,0.573598
0.916732,-1.1815,0.474393
0.926885,-1.21432,0.443433
1.19548,-1.85862,0.487475
1.18888,-1.85661,0.4324
1.18562,-1.86242,0.378342
1.17802,-1.85767,0.323828
1.17034,-1.85247,0.269793
1.1656,-1.85425,0.216067
1.16038,-1.85471,0.16236
0.443415,-1.71426,0.700969
0.44318,-1.69627,0.64786
0.444351,-1.72574,0.605869
0.440864,-1.59859,0.535539
0.445172,-1.73212,0.510816
0.438319,-1.49423,0.434643
0.44085,-1.56723,0.400525
0.440995,-1.56067,0.357403
0.441436,-1.56295,0.315138
0.435777,-1.36823,0.269993
0.438608,-1.44623,0.231899
0.438731,-1.43626,0.193032
0.435661,-1.32554,0.161108
-0.247102,-1.60274,0.589107
-0.245608,-1.61218,0.542837
-0.236605,-1.60197,0.493627
-0.210318,-1.54584,0.439956
-0.169441,-1.44988,0.386204
-0.15989,-1.43642,0.343342
-0.149668,-1.42093,0.301377
-0.146019,-1.42314,0.260559
-0.138561,-1.41496,0.219931
-0.134148,-1.41516,0.179394
-1.00634,-1.46197,0.451422
-0.996784,-1.46476,0.3975
-0.960566,-1.46426,0.238098
-0.953352,-1.46937,0.185656
-0.515967,-0.426402,0.190752
-0.511947,-0.430085,0.164456
3.83568,1.00533,0.189518
3.85049,1.02785,0.282025
2.4568,0.641592,0.324862
1.80355,-0.127753,0.191102
2.32174,-0.182053,0.220012
1.75632,-0.110815,0.264549
1.64291,-0.0775715,0.394689
3.43265,-1.59764,0.216023
3.43613,-1.5905,0.30656
3.43748,-1.58229,0.397065
3.44551,-1.57767,0.488161
3.44259,-1.56727,0.578672
3.43039,-1.54324,0.758961
3.26633,-1.44937,0.818057
3.26424,-1.4399,0.904727
2.02339,-1.991,0.162217
2.0236,-1.99259,0.230874
2.02263,-1.99281,0.299545
1.11668,-0.86612,0.302336
1.09086,-0.834646,0.330193
1.11383,-0.865609,0.426034
1.13423,-0.891966,0.463458
1.1123,-0.865386,0.489027
1.16769,-0.936647,0.577179
0.994151,-1.82951,0.155311
0.988891,-1.83304,0.206808
0.983167,-1.83529,0.25833
0.976987,-1.83625,0.309841
0.973321,-1.84546,0.361877
0.558813,-0.530863,0.33057
0.545299,-0.492263,0.339999
0.55345,-0.533975,0.379582
0.275925,-1.71265,0.202034
0.26563,-1.71252,0.247356
0.255386,-1.71117,0.292671
0.235089,-1.70481,0.383156
0.225059,-1.6998,0.428266
0.214234,-1.70247,0.474398
0.204351,-1.69501,0.519446
0.193485,-1.69612,0.566089
0.182637,-1.69592,0.613014
0.193141,-1.5234,0.619729
0.224847,-0.36519,0.150793
0.22765,-0.348616,0.165603
-0.359572,-1.60912,0.18467
-0.372976,-1.60407,0.230486
-0.650647,-0.895329,0.175495
-0.707087,-0.875067,0.316192
-0.638814,-0.801001,0.344497
-2.03074,-0.764556,0.174089
3.78841,0.519519,0.332931
3.7251,0.480134,0.248592
1.95145,0.242098,0.208716
1.97152,0.229956,0.169268
3.40953,-0.581989,0.746138
3.5867,-0.646862,0.693056
1.72568,-0.24444,0.39775
1.71961,-0.264912,0.293951
1.88192,-0.34242,0.184879
2.77281,-1.64605,0.933379
2.74526,-1.64735,0.85043
2.70812,-1.64101,0.767231
0.877816,-0.711221,0.486758
0.878648,-0.723889,0.439402
0.878583,-0.729411,0.415516
0.866455,-0.725493,0.341175
0.859073,-0.723623,0.293205
0.841926,-0.719932,0.176092
0.5411,-0.682614,0.435561
0.543237,-0.696891,0.417869
0.545644,-0.714463,0.378966
0.549031,-0.73619,0.360917
0.549213,-0.738885,0.339674
0.560689,-0.808824,0.324292
0.651401,-1.35202,0.333929
0.662666,-1.42185,0.2986
0.664056,-1.43257,0.259194
0.662014,-1.42255,0.219638
0.661482,-1.42135,0.180174
0.0503866,-1.66729,0.54793
0.0149591,-0.53249,0.327612
-0.00396371,-0.570456,0.292684
-0.0242012,-0.606071,0.274289
-0.637438,-1.55523,0.209275
-0.624931,-1.54944,0.159702
0.0326493,-0.54516,0.178756
0.0779811,-0.47864,0.170083
-0.856984,-0.81762,0.263712
-1.62861,-1.36103,0.207949
-1.13755,-1.03137,0.168847
3.89845,1.58156,0.214364
3.90014,1.60162,0.312891
1.86774,0.102793,0.272536
3.50991,-1.13708,0.156835
3.50453,-1.12674,0.24376
3.50633,-1.11923,0.330417
3.50597,-1.11095,0.417025
3.51279,-1.10541,0.504289
3.50812,-1.09557,0.590875
3.5013,-1.08496,0.677228
3.38289,-1.03342,0.745025
3.38599,-0.988559,0.826271
1.12592,-0.596243,0.173522
1.11314,-0.584512,0.199977
1.11382,-0.585169,0.224996
1.114,-0.585396,0.250032
1.12574,-0.597076,0.404225
1.12961,-0.600843,0.431488
1.13562,-0.60682,0.487164
0.783367,-0.702013,0.1519
0.763497,-0.671532,0.19881
0.77041,-0.691485,0.219384
0.780805,-0.719149,0.240947
0.766219,-0.693833,0.26299
0.751116,-0.66705,0.283463
0.765161,-0.703184,0.30725
0.782398,-0.746908,0.333942
0.786709,-0.762857,0.35946
0.799116,-0.797119,0.388991
0.798867,-0.803627,0.415279
1.00834,-1.28446,0.5476
1.27787,-1.91047,0.745104
0.482219,-0.501691,0.15611
0.5389,-1.35347,0.241723
0.513558,-1.32164,0.349389
0.51357,-1.43624,0.39677
0.514169,-1.74744,0.522443
0.502743,-1.72162,0.565691
0.485475,-1.55867,0.579914
0.480645,-1.67459,0.650418
-0.1561,-1.61994,0.356528
-0.129298,-1.50132,0.391182
-0.113934,-1.42014,0.424277
-0.139695,-1.41907,0.506608
0.154118,-0.275656,0.192989
0.102753,-0.335586,0.196338
0.0373114,-0.411122,0.202054
-0.700133,-1.29522,0.206943
-0.718191,-1.29253,0.250754
-0.742706,-1.29718,0.295302
-0.901119,-1.45634,0.351488
-0.944756,-1.47884,0.405218
2.5086,0.72916,0.279608
2.34503,0.659499,0.227303
2.74514,0.758365,0.163597
1.66826,-0.0140907,0.439756
1.59939,-0.0362405,0.339499
1.77647,-0.0744754,0.285357
2.20466,-0.136949,0.25275
2.40781,-0.176895,0.203276
2.41303,-0.19285,0.152684
3.27777,-1.33637,0.946816
3.31878,-1.37775,0.872501
3.43607,-1.45872,0.810457
3.43913,-1.48193,0.72369
3.42202,-1.55878,0.373502
3.37076,-1.57287,0.198853
2.48114,-1.08701,0.152675
1.16041,-0.778241,0.496449
1.16793,-0.792756,0.469015
1.13767,-0.762117,0.431149
2.12285,-2.00612,0.343403
2.11137,-2.00459,0.273284
2.09257,-1.99374,0.203828
1.05216,-1.83502,0.720561
1.05212,-1.83811,0.665812
1.05134,-1.83883,0.611059
1.04711,-1.82873,0.555056
1.04849,-1.83604,0.502394
1.04342,-1.82307,0.447564
1.04399,-1.82768,0.395111
1.04718,-1.84049,0.343029
1.04697,-1.84246,0.290147
1.04638,-1.8431,0.237237
1.04239,-1.83286,0.184651
0.285254,-1.70714,0.575848
0.30132,-1.674,0.382403
0.313383,-1.55965,0.330497
0.311935,-1.6203,0.288919
0.321579,-1.53225,0.244587
0.325401,-1.52186,0.202661
0.329224,-1.51137,0.161239
-0.306151,-1.49511,0.417362
-0.268674,-1.42991,0.366362
-0.256488,-1.41746,0.322079
-0.247698,-1.41205,0.278903
-0.238477,-1.40558,0.23623
-0.232978,-1.40716,0.193756
-0.226994,-1.40773,0.151323
-1.14037,-1.45158,0.194625
3.00375,1.68379,0.15525
2.98213,1.68502,0.233839
2.97485,1.69524,0.311857
2.72335,0.485831,0.158809
2.64572,0.479724,0.220169
2.51845,0.463777,0.27676
2.50681,0.468928,0.331407
2.5634,0.494798,0.44699
-0.0916215,0.0758417,0.159629
1.90059,-0.225542,0.150563
2.58629,-0.363778,0.162808
1.67212,-0.166218,0.330426
1.84917,-0.190629,0.49482
3.3128,-1.86572,0.196565
3.31195,-1.86716,0.287697
3.31734,-1.87293,0.379184
3.31244,-1.87178,0.47046
3.31293,-1.87436,0.562397
3.30399,-1.87059,0.653537
3.30941,-1.87665,0.747252
3.31269,-1.88132,0.841662
3.31301,-1.88402,0.936501
3.31197,-1.88583,1.03206
1.75865,-1.78807,0.183628
1.76526,-1.80888,0.243388
1.28209,-1.12727,0.282709
1.07266,-0.838176,0.332226
1.06975,-0.851695,0.422437
1.06067,-0.821061,0.475355
1.09199,-0.873236,0.519803
0.875747,-1.65692,0.199214
0.850332,-1.59269,0.24545
0.838919,-1.58453,0.289669
0.818535,-1.53727,0.331318
0.623734,-0.714752,0.308727
0.585422,-0.561322,0.313672
0.575226,-0.531045,0.326872
0.573233,-0.556425,0.364654
0.175721,-1.69763,0.287833
0.163058,-1.69399,0.333478
0.124429,-1.68543,0.471145
0.112482,-1.67683,0.516595
0.234077,-0.307236,0.160875
0.229823,-0.298854,0.184711
0.18796,-0.365839,0.187568
0.197796,-0.339613,0.20307
0.174121,-0.371893,0.213289
0.154596,-0.395878,0.225753
0.135327,-0.41845,0.239729
0.110596,-0.448932,0.255327
0.0860645,-0.467244,0.289069
1.53499,1.25827,0.165353
-0.916555,-0.913051,0.205166
3.49014,1.60691,0.457886
3.55972,1.60868,0.375665
3.76947,1.67595,0.292486
3.82719,1.6685,0.200478
1.89927,0.203267,0.459467
1.94358,0.195314,0.427617
1.93593,0.162201,0.313336
3.5101,-0.814852,0.900776
3.54558,-0.86375,0.7392
3.56067,-0.887521,0.657208
1.63969,-0.281552,0.369902
2.43994,-1.58856,0.857197
1.21337,-0.543735,0.45145
0.889426,-0.739798,0.22932
0.888738,-0.739286,0.20456
0.870323,-0.703416,0.182588
0.52797,-0.708522,0.38433
0.527553,-0.63042,0.292963
0.53029,-0.631606,0.254352
-0.0395802,-1.6478,0.368725
-0.0345772,-1.6519,0.321153
-0.0292145,-1.65479,0.273532
-0.0234914,-1.65647,0.225895
0.0143536,-0.487476,0.246032
2.19194,1.57963,0.184472
1.61444,1.0915,0.244963
2.13588,1.5546,0.300985
3.90645,1.34237,0.390401
3.90709,1.35531,0.486225
3.91465,1.37086,0.583318
1.99148,0.0529097,0.184091
1.82596,0.0632744,0.262149
1.72628,0.0684711,0.294041
3.46632,-1.25336,0.186356
3.4752,-1.25908,0.272917
3.48106,-1.2635,0.359952
3.48822,-1.27049,0.535321
3.47954,-1.26849,0.622397
3.33635,-1.20509,0.688821
3.33303,-1.20552,0.773149
3.3446,-1.21281,0.861252
3.34592,-1.21544,0.948481
1.12944,-0.563478,0.217198
1.12776,-0.565736,0.241813
1.10912,-0.554533,0.290088
1.1376,-0.614775,0.477124
0.815169,-0.655014,0.179154
0.823411,-0.68462,0.199295
0.819522,-0.687323,0.221764
0.803548,-0.673607,0.266278
0.812831,-0.720317,0.31387
0.814632,-0.737789,0.338934
0.831623,-0.808621,0.397974
1.02726,-1.32993,0.524214
0.968385,-1.19955,0.535972
0.505583,-1.32596,0.234631
0.48624,-1.51182,0.315525
0.474225,-1.47967,0.354582
0.46195,-1.57495,0.404069
0.44798,-1.68746,0.460666
0.340345,-0.301558,0.161726
-0.10052,-1.42454,0.184406
-0.205423,-1.61674,0.269342
-0.223356,-1.61912,0.316166
-1.03424,-1.47118,0.178961
2.12162,1.28264,0.397407
2.15027,1.28199,0.348339
2.178,1.2803,0.298202
2.30215,1.3424,0.247117
2.88735,1.70321,0.175876
2.61958,0.669403,0.586581
3.84324,0.951554,0.691539
2.46113,0.599152,0.455677
3.86362,0.905159,0.515398
3.85514,0.877925,0.42654
3.83443,0.848382,0.338291
3.11889,0.675806,0.250304
3.04548,0.641768,0.184027
1.61333,-0.0337877,0.397037
1.60707,-0.0388552,0.3667
2.45175,-0.210624,0.251745
2.12972,-0.162809,0.207818
3.23629,-1.44189,0.993156
3.2392,-1.45412,0.908145
3.42381,-1.57212,0.861687
3.42333,-1.58292,0.771278
3.42478,-1.60568,0.591989
3.42677,-1.61772,0.502715
3.42675,-1.6285,0.41326
3.42474,-1.63801,0.323686
2.61079,-1.16112,0.172634
1.16781,-0.738238,0.488751
1.17719,-0.750942,0.461541
1.20379,-0.78751,0.345312
2.10757,-1.96812,0.330168
2.10793,-1.96943,0.260472
2.10722,-1.96926,0.190768
1.02335,-1.83128,0.583835
1.02429,-1.81994,0.527773
1.02974,-1.82534,0.474612
1.0369,-1.82246,0.367274
1.04125,-1.82378,0.314021
1.04526,-1.82374,0.260724
1.04891,-1.82234,0.207423
1.05495,-1.82919,0.15369
0.338645,-1.7016,0.364701
0.343707,-1.71448,0.316982
0.355913,-1.71653,0.220183
0.362193,-1.71564,0.1718
-0.390253,-1.58333,0.225714
1.34063,1.18514,0.258677
3.15486,1.68718,0.228224
3.14078,1.69039,0.308248
3.12492,1.69245,0.387714
3.10732,1.69338,0.466565
3.09651,1.69832,0.545723
3.27005,0.464621,0.237595
3.19047,0.459135,0.309041
3.1974,0.463844,0.380643
3.16285,0.463475,0.449682
3.15621,0.466448,0.520047
3.13888,0.468063,0.589082
3.04136,0.459488,0.645164
2.52124,0.396551,0.619032
1.79807,-0.155011,0.159139
2.04905,-0.213227,0.18398
3.62005,-0.574297,0.203899
1.7807,-0.153748,0.264093
1.86545,-0.179701,0.48888
2.77786,-0.395676,0.713751
2.3822,-0.304138,0.686041
3.34705,-1.81657,0.234889
3.34813,-1.83106,0.325294
3.34715,-1.84428,0.416159
3.33596,-1.85048,0.506675
3.33008,-1.86052,0.597913
3.32296,-1.86981,0.689498
3.25838,-1.83799,0.770773
3.0673,-1.71424,0.820677
3.01699,-1.69124,0.895164
2.9725,-1.67219,0.969275
1.91344,-1.88308,0.177491
1.92498,-1.92369,0.241029
1.33717,-1.08706,0.281409
1.15167,-0.875529,0.432081
1.13249,-0.858265,0.45963
0.914732,-1.79858,0.169159
0.882325,-1.71576,0.220541
0.852875,-1.64115,0.267574
0.820766,-1.54646,0.309898
0.816376,-1.59482,0.356429
0.838226,-1.79697,0.419179
0.822548,-1.79458,0.468872
0.808205,-1.80063,0.519785
0.45061,-0.323829,0.152331
0.171147,-1.68095,0.308065
0.91146,1.15901,0.209429
0.125881,-0.456363,0.161612
0.0979233,-0.47687,0.195603
1.38125,1.10194,0.321633
1.3019,1.00302,0.285174
1.4535,1.14532,0.258399
1.5375,1.21411,0.222783
1.53143,1.19056,0.186895
1.45459,1.09812,0.158374
3.47471,1.57298,0.788054
3.51432,1.56505,0.707576
3.5964,1.57616,0.63131
3.95352,1.70924,0.577986
3.97105,1.68752,0.482303
3.88704,1.62211,0.382422
3.9353,1.61421,0.289657
3.94538,1.58995,0.195396
2.47935,0.298187,0.688416
2.48095,0.287905,0.63544
2.9752,0.304523,0.667167
3.76291,0.330607,0.715577
3.75487,0.313643,0.62906
1.92654,0.225757,0.375999
2.79583,0.202926,0.160103
3.47148,-0.847528,1.01287
3.48668,-0.861664,0.930761
3.48129,-0.868584,0.84444
3.48394,-0.878222,0.760503
3.54797,-0.909635,0.685867
1.69687,-0.254184,0.384499
1.88447,-0.336958,0.253153
1.91948,-0.353804,0.214022
1.93566,-0.363744,0.173773
2.53808,-1.59073,0.850627
2.54205,-1.59401,0.77796
2.54529,-1.59664,0.70561
2.53886,-1.59083,0.631848
2.53658,-1.58833,0.488499
2.54083,-1.59173,0.417971
2.53694,-1.58796,0.346991
2.53845,-1.58885,0.276515
2.54538,-1.59439,0.205884
1.01374,-0.802508,0.428474
1.0135,-0.796429,0.398375
1.22741,-1.18414,0.298058
1.44114,-1.58335,0.261128
1.49088,-1.66755,0.207303
1.4255,-1.53403,0.159477
0.590636,-0.656628,0.28763
0.611297,-0.852298,0.27028
0.673506,-1.47849,0.241064
0.679844,-1.47717,0.197926
0.687091,-1.48464,0.154268
0.0264901,-1.65423,0.200509
1.00235,1.13088,0.244604
2.1658,1.58937,0.178131
1.5085,1.03022,0.239651
1.50547,1.03331,0.273721
1.51604,1.04831,0.308657
3.94126,1.43279,0.213896
3.93899,1.43776,0.30954
3.93438,1.44181,0.405145
3.93585,1.44807,0.501274
3.94519,1.45725,0.598756
3.75972,1.3933,0.671801
3.74637,1.39367,0.762481
3.74923,1.40015,0.856282
3.74966,1.40576,0.950697
1.83232,0.171381,0.292664
1.87053,0.169766,0.329655
3.09003,0.141465,0.89127
1.89475,-0.33587,0.189382
3.54615,-1.01456,0.547142
3.42866,-0.992988,0.702115
3.4214,-1.00263,0.785375
3.42017,-1.01487,0.87053
3.41761,-1.02673,0.956442
3.4217,-1.04158,1.04534
2.41047,-1.50963,0.188466
2.38526,-1.50859,0.253274
2.3537,-1.54544,0.446925
2.3525,-1.56688,0.513338
2.34904,-1.58655,0.580441
1.26196,-0.554769,0.437671
2.33766,-1.64701,0.788361
1.46288,-1.75097,0.156773
1.0015,-0.82954,0.226245
0.955331,-0.753011,0.253564
0.893427,-0.717082,0.376384
0.548619,-0.707428,0.229082
0.559594,-1.34547,0.257023
0.697604,1.1316,0.213544
0.706127,1.12885,0.190158
1.0676,1.14438,0.370434
1.09019,1.12655,0.288463
1.10396,1.13063,0.261597
1.11747,1.13398,0.234219
1.13069,1.1366,0.206347
1.18706,1.2031,0.173469
1.38574,0.87729,0.467308
1.37124,0.856351,0.434236
1.37944,0.852913,0.407007
2.04597,1.30193,0.383465
2.0641,1.29873,0.336239
2.08124,1.29469,0.288437
2.09738,1.28983,0.240091
2.12076,1.28971,0.190957
2.84707,0.931137,0.868689
2.61801,0.849106,0.746509
2.73429,0.872516,0.711007
2.80406,0.881261,0.661275
2.58293,0.805884,0.563534
2.61207,0.803519,0.510334
2.55454,0.776974,0.447439
2.5519,0.766044,0.392054
2.54874,0.755105,0.337122
1.77675,0.0892879,0.586926
1.77528,0.086942,0.551391
1.76504,0.0807813,0.446688
1.71061,0.0779406,0.310991
1.9725,0.0372424,0.171807
3.33908,-1.24568,1.00238
3.34046,-1.24336,0.914869
3.37288,-1.25715,0.834714
3.49039,-1.31491,0.768431
3.49321,-1.30356,0.41343
3.49975,-1.29678,0.150309
0.209771,2.48866,0.161619
0.754149,1.13302,0.164988
0.743923,1.12838,0.214015
0.728697,1.14064,0.311117
1.93642,2.22858,0.212198
1.91304,2.23917,0.403335
1.90843,2.2473,0.467704
1.89778,2.24662,0.531354
2.24701,1.34721,0.208072
2.20381,1.32254,0.261615
2.18547,1.31395,0.313552
2.17356,1.3095,0.364983
1.43418,0.828558,0.39931
1.4215,0.821951,0.426208
1.41079,0.818445,0.482369
2.29286,0.60148,0.185717
2.3422,0.609631,0.232789
2.38056,0.615341,0.282255
2.47633,0.632736,0.336436
2.4064,0.615941,0.383802
3.87833,0.912795,0.581309
3.86943,0.906577,0.671016
3.07683,0.743045,0.640065
2.55374,0.632515,0.671389
1.93204,0.034114,0.197895
1.89244,0.0345072,0.235246
1.73478,0.0190133,0.495913
1.71845,0.0169173,0.525805
1.70999,0.0134268,0.557294
3.46095,-1.42562,0.181056
3.45628,-1.47146,0.354275
3.45934,-1.49792,0.442127
3.45077,-1.51777,0.529934
3.44941,-1.5422,0.61919
3.44579,-1.56559,0.709194
3.27504,-1.48468,0.768509
